###############################################################
## Evolution started on Tue May 25 12:00:09 2021
###############################################################
0 	 0.0601763402 	 0.0039517834 	 0.0000000000
1 	 0.0753683990 	 0.0144416691 	 0.0000000000
2 	 0.0846877911 	 0.0154138202 	 0.0000000000
3 	 0.0846877911 	 0.0124153812 	 0.0000000000
4 	 0.0846877911 	 0.0145678216 	 0.0000000000
5 	 0.0846877911 	 0.0155366873 	 0.0000000000
6 	 0.0846877911 	 0.0109759584 	 0.0000000000
7 	 0.0846877911 	 0.0160037749 	 0.0000000000
8 	 0.0846877911 	 0.0154932645 	 0.0000000000
9 	 0.0846877911 	 0.0165361939 	 0.0000000000
10 	 0.0846877911 	 0.0133309286 	 0.0000000000
11 	 0.0877507402 	 0.0144908291 	 0.0000000000
12 	 0.0877507402 	 0.0192717051 	 0.0000000000
13 	 0.0994193181 	 0.0231191359 	 0.0000000000
14 	 0.0994193181 	 0.0163465270 	 0.0000000000
15 	 0.0994193181 	 0.0187394669 	 0.0000000000
16 	 0.0994193181 	 0.0165584522 	 0.0000000000
17 	 0.0994193181 	 0.0203746774 	 0.0000000000
18 	 0.1008161254 	 0.0221213197 	 0.0000000000
19 	 0.1008161254 	 0.0203369101 	 0.0000000000
20 	 0.1008161254 	 0.0208890768 	 0.0000000000
21 	 0.1008161254 	 0.0247969271 	 0.0000000000
22 	 0.1008551993 	 0.0180844489 	 0.0000000000
23 	 0.1008551993 	 0.0204806374 	 0.0000000000
24 	 0.1008551993 	 0.0206067657 	 0.0000000000
25 	 0.1015090193 	 0.0337936733 	 0.0000000000
26 	 0.1043499858 	 0.0225572778 	 0.0000000000
27 	 0.1048926001 	 0.0246314529 	 0.0000000000
28 	 0.1048926001 	 0.0324927214 	 0.0000000000
29 	 0.1048926001 	 0.0230032899 	 0.0000000000
30 	 0.1048926001 	 0.0250898884 	 0.0000000000
31 	 0.1048926001 	 0.0335510214 	 0.0000000000
32 	 0.1117167279 	 0.0256056518 	 0.0000000000
33 	 0.1117167279 	 0.0319085637 	 0.0000000000
34 	 0.1117167279 	 0.0255757248 	 0.0000000000
35 	 0.1119712134 	 0.0315857458 	 0.0000000000
36 	 0.1122532470 	 0.0255774444 	 0.0000000000
37 	 0.1128989333 	 0.0275998147 	 0.0000000000
38 	 0.1128989333 	 0.0301321123 	 0.0000000000
39 	 0.1128989333 	 0.0291240607 	 0.0000000000
40 	 0.1132157615 	 0.0338718439 	 0.0000000000
41 	 0.1132157615 	 0.0293355818 	 0.0000000000
42 	 0.1132157615 	 0.0415221129 	 0.0000000000
43 	 0.1133328296 	 0.0465662253 	 0.0000000000
44 	 0.1133328296 	 0.0368864472 	 0.0000000000
45 	 0.1133328296 	 0.0346208227 	 0.0000000000
46 	 0.1133328296 	 0.0386898873 	 0.0000000000
47 	 0.1133328296 	 0.0354654534 	 0.0000000000
48 	 0.1133328296 	 0.0258403959 	 0.0000000000
49 	 0.1135908216 	 0.0315451937 	 0.0000000000
50 	 0.1137413103 	 0.0268553418 	 0.0000000000
51 	 0.1138980862 	 0.0233511724 	 0.0000000000
52 	 0.1138980862 	 0.0257949031 	 0.0000000000
53 	 0.1138980862 	 0.0275834812 	 0.0000000000
54 	 0.1138980862 	 0.0288825052 	 0.0000000000
55 	 0.1138980862 	 0.0367583960 	 0.0000000000
56 	 0.1138980862 	 0.0224634136 	 0.0000000000
57 	 0.1138980862 	 0.0346250723 	 0.0000000000
58 	 0.1138980862 	 0.0252531645 	 0.0000000000
59 	 0.1138980862 	 0.0250901700 	 0.0000000000
60 	 0.1140226482 	 0.0240446391 	 0.0000000000
61 	 0.1140226482 	 0.0328000035 	 0.0000000000
62 	 0.1140226482 	 0.0239429667 	 0.0000000000
63 	 0.1140226482 	 0.0242485501 	 0.0000000000
64 	 0.1140226482 	 0.0214619025 	 0.0000000000
65 	 0.1140226482 	 0.0307767892 	 0.0000000000
66 	 0.1140226482 	 0.0370124845 	 0.0000000000
67 	 0.1140226482 	 0.0291781008 	 0.0000000000
68 	 0.1140226482 	 0.0262586693 	 0.0000000000
69 	 0.1140226482 	 0.0237211075 	 0.0000000000
70 	 0.1140226482 	 0.0241225738 	 0.0000000000
71 	 0.1140226482 	 0.0242338084 	 0.0000000000
72 	 0.1140226482 	 0.0261176766 	 0.0000000000
73 	 0.1140226482 	 0.0298080256 	 0.0000000000
74 	 0.1140226482 	 0.0395704151 	 0.0000000000
75 	 0.1140226482 	 0.0325272229 	 0.0000000000
76 	 0.1140226482 	 0.0286731796 	 0.0000000000
77 	 0.1140226482 	 0.0336141437 	 0.0000000000
78 	 0.1140226482 	 0.0438664404 	 0.0000000000
79 	 0.1140226482 	 0.0289396234 	 0.0000000000
80 	 0.1140226482 	 0.0379270982 	 0.0000000000
81 	 0.1140226482 	 0.0325707636 	 0.0000000000
82 	 0.1140226482 	 0.0401831634 	 0.0000000000
83 	 0.1140226482 	 0.0286287906 	 0.0000000000
84 	 0.1140226482 	 0.0372008772 	 0.0000000000
85 	 0.1140226482 	 0.0293496650 	 0.0000000000
86 	 0.1140226482 	 0.0305729373 	 0.0000000000
87 	 0.1140226482 	 0.0294754674 	 0.0000000000
88 	 0.1140226482 	 0.0368641034 	 0.0000000000
89 	 0.1140383117 	 0.0334809080 	 0.0000000000
90 	 0.1140383117 	 0.0305784965 	 0.0000000000
91 	 0.1140392848 	 0.0392715700 	 0.0000000000
92 	 0.1140392848 	 0.0439970834 	 0.0000000000
93 	 0.1140392848 	 0.0335641093 	 0.0000000000
94 	 0.1140502619 	 0.0455866354 	 0.0000000000
95 	 0.1140502619 	 0.0384083398 	 0.0000000000
96 	 0.1140502619 	 0.0294006049 	 0.0000000000
97 	 0.1143533182 	 0.0402824700 	 0.0000000000
98 	 0.1143533182 	 0.0448158432 	 0.0000000000
99 	 0.1143533182 	 0.0424784821 	 0.0000000000
100 	 0.1143533182 	 0.0377171708 	 0.0000000000
101 	 0.1143533182 	 0.0321602375 	 0.0000000000
102 	 0.1143533182 	 0.0275996979 	 0.0000000000
103 	 0.1143533182 	 0.0318714216 	 0.0000000000
104 	 0.1143533182 	 0.0348099122 	 0.0000000000
105 	 0.1143533182 	 0.0336939649 	 0.0000000000
106 	 0.1143533182 	 0.0353915234 	 0.0000000000
107 	 0.1157504434 	 0.0329986607 	 0.0000000000
108 	 0.1157504434 	 0.0255675866 	 0.0000000000
109 	 0.1157504434 	 0.0327587459 	 0.0000000000
110 	 0.1157691693 	 0.0314136696 	 0.0000000000
111 	 0.1157691693 	 0.0279929209 	 0.0000000000
112 	 0.1157691693 	 0.0232348111 	 0.0000000000
113 	 0.1157691693 	 0.0245298692 	 0.0000000000
114 	 0.1157691693 	 0.0282931078 	 0.0000000000
115 	 0.1157691693 	 0.0226562611 	 0.0000000000
116 	 0.1157691693 	 0.0260874072 	 0.0000000000
