8 21 36 0.2
0		0		877		168		378		570		651		620.5		305		877
0		0.1745329		793		161		354		558		677		628		344		1685
0		0.3490659		713		185		364		533		669		651		438		1563
0		0.5235988		618		171		386		544		646		666		528		919.5
0		0.6981317		578		147		372		570		659		696		1169		810
0		0.8726646		593		156		353		561		681		755		2069		743
0		1.047198		590		174		353		543.5		681		816		859		638.5
0		1.221730		556		178		377		537		657		874.5		628		571
0		1.396263		546		152		382		565		653		1204		587		593
0		1.570796		564		143		365		574		671		1517		527		603
0		1.745329		587		155		352		562		714		940		416		587
0		1.919862		579		179		358		542		753		807		297		564
0		2.094395		561		180		374.5		542		791		749		278		560
0		2.268928		542		157		384		561		833		674		293		579
0		2.443461		567		144		364.5		579		1201		630		262		598
0		2.617994		584		166		356		559		1657		637		247		571
0		2.792527		553		178		380		573		1033		643		280		558
0		2.96706		546		151		386		643		856		620		283		589
0		3.141593		577		150		364		698		809		616		252		593
0		3.316126		581		182		361		735		753		642		245		563
0		3.490659		550		176		388		1041.5		682		636		285		563.5
0		3.665191		559		151		390		1507		662		612		265		597
0		3.839724		568		185		429		938		664		640		263		558
0		4.014257		561		153		477		774		657		611		268		598
0		4.18879		591		172		505		697.5		680		628		241		577
0		4.363323		556		188		559		627		648		635		280		565
0		4.537856		578		195		775		609		664		611		254		601
0		4.712389		584		276		1117.5		546		668		640		254.5		565
0		4.886922		556		321		737		559		643		626		287		584
0		5.061455		595		370		574		572		672		615		253		601
0		5.235988		660.5		759		537		537		663.5		642		261		568
0		5.410521		714		1808		508		560		641		625		289		592.5
0		5.585054		802		743		420		559		676		625		249		609
0		5.759587		1049		399		384		535		654		645		275.5		632
0		5.93412		1961		285		377		571		650		618		280		734
0		6.108652		1346		242		361		542		674		639		256.5		767
0.01		0		903		184		359		565		674		623		301		912
0.01		0.1745329		819		188		377		532		655		647		406.5		967
0.01		0.3490659		766		149		371.5		570		660		624		483		1006
0.01		0.5235988		717		175		354		543.5		679		679		553		924
0.01		0.6981317		582		172		382		542		648		760		684		851
0.01		0.8726646		582		148		360		570		672		801		762		811
0.01		1.047198		580		183		363		535		672		863		713		659
0.01		1.221730		547		162		382		553		650		895		686		592
0.01		1.396263		590		154		352		565		684		939		656.5		596
0.01		1.570796		561		180		370		539		667.5		989		698		564
0.01		1.745329		558		144		372.5		575		713		890		562.5		602
0.01		1.919862		585		168.5		358		551		793		834		323		574
0.01		2.094395		544		163.5		382		554		817		773		298		573
0.01		2.268928		583		148.5		357		573		893		698.5		255		594
0.01		2.443461		561		179		371		545		948		667		272		559
0.01		2.617994		556		144		375		584		1019		619		272		596
0.01		2.792527		581		174		361		595		961		640		248		567
0.01		2.96706		543		156		384		664		879		625		287.5		579
0.01		3.141593		585		161		358		717		845		627		244		578
0.01		3.316126		545		167		387		775.5		770		631		286		570
0.01		3.490659		581		153		367		859		737		615		248		592.5
0.01		3.665191		579		183		378		909		681		641		252		559.5
0.01		3.839724		549		170		462		845		648		630		284		572
0.01		4.014257		563		152		520		802		658		612		268		598
0.01		4.18879		592		168		551		735		680		624		242		580
0.01		4.363323		564.5		196		600		669		655		638		272		562
0.01		4.537856		563		232		640		640		652		612		274		601
0.01		4.712389		595		314		682		566		677		625		244		584
0.01		4.886922		559		372		662		548		645		633		287		572
0.01		5.061455		562		414		634		568		643		620		286		596
0.01		5.235988		690		479		592		575		660		613		262		606
0.01		5.410521		795		595		554		552		676		631		249		585.5
0.01		5.585054		850		506		485		537		652		642.5		276		599
0.01		5.759587		921		409		404		555		642		628		292		702.5
0.01		5.93412		1008		326		377		572		657		617		275		797
0.01		6.108652		995		267		357		558		676		627		257		841
0.02		0		887		228		384		537		650		644		328		903
0.02		0.1745329		856		157		380		566.5		647		624		450		942.5
0.02		0.3490659		841		150		360		566		670		624		525		946
0.02		0.5235988		767		182		357		537		674		681		579		912
0.02		0.6981317		587.5		172		384		545		648.5		781		640		890
0.02		0.8726646		572		146		369		571		664		845		651		851
0.02		1.047198		592		162		353		553		681		888		632		697
0.02		1.221730		572		181		363.5		537		669		914		666		575
0.02		1.396263		546		162		381		554		652		909		755		581
0.02		1.570796		565		144		369		574		673.5		905		762		602
0.02		1.745329		587		160		354		558		741		885		561		584
0.02		1.919862		571		179		361		541		826		869		350		561
0.02		2.094395		550.5		175		378		546		868.5		822		297		563
0.02		2.268928		542		162		384		557		897		741		292		573
0.02		2.443461		543		151		384		571		920		648		287		589
0.02		2.617994		561		145		368		584		947		620		267		597
0.02		2.792527		585		156		356		612		935		626		246		582
0.02		2.96706		579		179		362		681.5		910		643		251		562
0.02		3.141593		554		177		383.5		744		866		640		279.5		560
0.02		3.316126		547		153		385.5		806		818		620		281.5		588
0.02		3.490659		582.5		153		364		839		759.5		617		249		593
0.02		3.665191		582		184		375		840		686		641		248.5		563
0.02		3.839724		550		173		461		821		648		631		285		569
0.02		4.014257		555		156		561		817.5		650		616		279		594.5
0.02		4.18879		569		154		601		795		660		612		266		600
0.02		4.363323		584		166		614		750		670		613		251		599
0.02		4.537856		594		247		624		654		678		617		247		595
0.02		4.712389		595		369		640		571		677		624		245		586
0.02		4.886922		593		429.5		628		547		673		639		249		573
0.02		5.061455		580		448		632		540		660		641		265		568
0.02		5.235988		687		449		647		552		642		628		290		583
0.02		5.410521		816		458		616		574		648		617		282		608
0.02		5.585054		882		422		498		573		657		616		270		632
0.02		5.759587		915		393		385		572		664.5		618		263		743
0.02		5.93412		944		360		362		567		675		622		257		849
0.02		6.108652		925		297		357		559		676		627		256		889.5
0.03		0		908		213		356		550		677		634.5		290		925
0.03		0.1745329		900		184		358		540		675		642		427		916
0.03		0.3490659		861		185		363		534		667		651		556		903
0.03		0.5235988		727		184		375		534		659		681		621		901
0.03		0.6981317		585		174		382		542		648		770		647		898
0.03		0.8726646		557		151		375		566		651		866		644		856
0.03		1.047198		584		149		356		567		675		899		622		714
0.03		1.221730		584		181		358		540		677		925		653.5		581
0.03		1.396263		547		159		384		555		652		909		749		582
0.03		1.570796		568		144		364		574		676		894		721.5		602
0.03		1.745329		588		161		352		557		730		892		529		583
0.03		1.919862		571.5		180		363		541		835		889		357		561
0.03		2.094395		544		163		385		554		891		843.5		308		574
0.03		2.268928		558		144		372		578		927		739		274		598
0.03		2.443461		585		162		354		562		950		656		247		580
0.03		2.617994		566		180		370		550		935		647		267		558
0.03		2.792527		543		166		386		595		907		634		289		571
0.03		2.96706		555		146		378.5		718		901		616		271.5		597
0.03		3.141593		586		157		359		781		906		623		244		584
0.03		3.316126		573		181		366		804		857		643		255		558
0.03		3.490659		546		169.5		386		828		732		632.5		286		569
0.03		3.665191		559		149		390		849		671		613		269		597
0.03		3.839724		589		161		418		829		682		622		242		585
0.03		4.014257		572		185		540		799		662		641		263		562
0.03		4.18879		552		161.5		621		803		647		619.5		284		586
0.03		4.363323		592		175		623		757.5		679		618		244		592
0.03		4.537856		580		261		637		617		666		640		259		564
0.03		4.712389		554		389		645		563		644		631		286		576
0.03		4.886922		568		430		630		577		653		614		268		603
0.03		5.061455		598		457		626		560		676		625		246		587
0.03		5.235988		703		470		655		539		655		641		270		568
0.03		5.410521		850.5		443		627		572		646.5		619		284		604
0.03		5.585054		933		428		457		557		676		627		250		616.5
0.03		5.759587		921		436		390		536		654		644		277		698
0.03		5.93412		910		385		382		570		647		619		284		869
0.03		6.108652		919		324		361		559		677		627		257		920
0.04		0		868.5		212		385		543		644.5		638		323		913
0.04		0.1745329		869		157		380		571		652		623		426		931
0.04		0.3490659		846		151		366		570		667		625		549		919
0.04		0.5235988		729		170		354		548		679		665		598		897
0.04		0.6981317		608		183		366		535		664.5		742		621		880
0.04		0.8726646		557		170		381		546		649		847.5		634		834
0.04		1.047198		553		150		380		568		652		892		627		715
0.04		1.221730		581		148		360		569		675		899		629		615
0.04		1.396263		586		174		354		544		681		907.5		659		574
0.04		1.570796		551		173		379		541		663		901		667		567
0.04		1.745329		556		145		375		575		696		875		515.5		601
0.04		1.919862		587		154		358		565		820		873		346		589
0.04		2.094395		568		178		365		543		905		855		287		562
0.04		2.268928		543		156		382		560		923		740		292		579
0.04		2.443461		569		144		363		578		941		639		261		598
0.04		2.617994		584		170		360		558.5		940		641		248		569.5
0.04		2.792527		553.5		178		378		575		907.5		644		277		558
0.04		2.96706		544		154		382		690		891		622		286		584.5
0.04		3.141593		565		147		370		793		891		615		264		597
0.04		3.316126		585		155		363		829		855		620		246		590
0.04		3.490659		588		169.5		364		826		748		630		243		575
0.04		3.665191		567		183		383		811		678		642		263		558
0.04		3.839724		548		166		429		815		648		627		284		575
0.04		4.014257		570		152		506		828		663		613		260		599
0.04		4.18879		592		175		588		791		680		629		244		575
0.04		4.363323		563		196		638		723		653		638		280		565
0.04		4.537856		564		214		635		639		651		613		276		602
0.04		4.712389		595		350		614		574		677		621		244		586
0.04		4.886922		569		456		626		541		655		640		275		566
0.04		5.061455		565		447		639		576		647		616		280		604
0.04		5.235988		693		450		624		559		676		625		248		589
0.04		5.410521		858		460		591		538		660.5		642		267		570
0.04		5.585054		902		424		469		557		643		625		291		611
0.04		5.759587		930		413		383		570		671		618		257		693
0.04		5.93412		912		422		373		535		665		644		266		800
0.04		6.108652		873		327		385		559.5		645		629		295		907.5
0.05		0		853		177		374		571		659		620		302		910
0.05		0.1745329		842		154		369		571		660		620		377		903
0.05		0.3490659		785.5		149		366		571		663.5		626		510		890
0.05		0.5235988		671.5		148		362		570		669.5		649		579		885
0.05		0.6981317		620		158		356		559		681		705		575		867
0.05		0.8726646		596		167		356		550		681		803		570		804
0.05		1.047198		591		171		351		545		681		873		570		661
0.05		1.221730		587		177		353.5		542		680		895		583		583
0.05		1.396263		582		181		357.5		541		677		892		590.5		570
0.05		1.570796		580		180		361		540		684		886		537		566
0.05		1.745329		576		179		363		540		708		882		440		564
0.05		1.919862		573		179		362.5		542		778		871		349		562
0.05		2.094395		565		179		367		541		872		825		288		560
0.05		2.268928		548.5		172		384		549		905		718		291		566
0.05		2.443461		548		170		386		550.5		907		657		290		566.5
0.05		2.617994		555		176.5		376		551		902		647.5		278		560
0.05		2.792527		561		180		374		572		895.5		646		271		557
0.05		2.96706		573		181		365		638		896		645		255		558
0.05		3.141593		586		169		363		750		882		632		243		574
0.05		3.316126		587		160.5		361		803		817		625		243		583
0.05		3.490659		575		150		364		821.5		720		615		251		595.5
0.05		3.665191		564		150		383		821		674		613		263		597
0.05		3.839724		549		163		425		804		648		624		285		581
0.05		4.014257		555		178		489		783.5		650		637		285		564.5
0.05		4.18879		570		187		558		754		660		642		265		560
0.05		4.363323		573		199		595		679		662.5		640		264		562
0.05		4.537856		574		233		603		588		662		641		265		563
0.05		4.712389		590		318		595		557		674		638		249		569
0.05		4.886922		592.5		411		590		548		676		634		246		574
0.05		5.061455		597		439		588		551		676		633		247		579
0.05		5.235988		675		429		580		557		676		628		248		586
0.05		5.410521		825		410		518		567.5		675		620		252		601
0.05		5.585054		887		397		423		572		665		617		262		630
0.05		5.759587		881		394		389		573		654		618		275		680
0.05		5.93412		862		371		381		569.5		647		622		285		789
0.05		6.108652		849		278		378		570.5		649		621		288		883
0.06		0		811		201		384		540		648		642		316		839
0.06		0.1745329		810		190		364		535		666		647		344		836
0.06		0.3490659		753		168		356		550		678		639		440		842
0.06		0.5235988		662		155		360		563		677		649		521		847
0.06		0.6981317		599		148		367.5		571		663		681		555		842
0.06		0.8726646		585		148.5		360		570		670		740.5		547		788
0.06		1.047198		579		148		359		571		672		807		541		672
0.06		1.221730		567		146		371		572		663		837		553		615
0.06		1.396263		567		145		369.5		573		666		839		535		604
0.06		1.570796		556		145		372		574		664		833		487		602
0.06		1.745329		550		150		378		569		682		829		428		596
0.06		1.919862		546		152		380		566		726		818		369		589
0.06		2.094395		545		157		386		560.5		808		771		312		582
0.06		2.268928		544		159		384		559		864		691		292		576
0.06		2.443461		543		158		383		562		876		645		290		578
0.06		2.617994		543		156		383		568		871		631		289		579
0.06		2.792527		544		157		386		587		861		629		288		579
0.06		2.96706		545		156		388		633		852		627		287		581.5
0.06		3.141593		545		158		385		719		821		625		286		583
0.06		3.316126		548		154		383		777		756		620.5		282		588
0.06		3.490659		547		155		386		789		691		620		283		587
0.06		3.665191		556		151		392		796		669		616		275		597
0.06		3.839724		555		154		413		791		653		617		277		595.5
0.06		4.014257		558		154		449		784		653		614		276		598
0.06		4.18879		582.5		155		503		748		671.5		613		252		598
0.06		4.363323		592		171		548		673		678		618		248		596
0.06		4.537856		594		204		562		603		678		622.5		245		589
0.06		4.712389		594		266		561		571		678		627		245		584
0.06		4.886922		595		356		556		554		677		632		247		580
0.06		5.061455		590		410		560		543		669		642		258		570
0.06		5.235988		640		418		552		539		659		642		270		568
0.06		5.410521		739		408.5		499		540		646		639.5		284		573
0.06		5.585054		815		398		430		545		644		637		291		596
0.06		5.759587		832		389		401		549		643		633		291		635
0.06		5.93412		835		338.5		381		573		652		618.5		281		735
0.06		6.108652		830		253		374		572		659		619		274		825
0.07		0		777		172		371		572		655		619		293		817
0.07		0.1745329		747		155		377		572		655		620		335		828
0.07		0.3490659		676		153		381		571		649		627		416		818
0.07		0.5235988		614		153		378.5		565		649		644		487		803
0.07		0.6981317		579		154.5		379		563		649		672.5		519		783
0.07		0.8726646		555		159		382		557		648		716		526		727.5
0.07		1.047198		548		154		383		560		649		764		523		644
0.07		1.221730		553		148		378		570		654		795		509		611
0.07		1.396263		568		145		364		573		668		801		464.5		603
0.07		1.570796		589		152		354		566		689		806		405.5		595
0.07		1.745329		588		156		356		561		708		801		364		586
0.07		1.919862		587		162		357		556		739		785		321		580
0.07		2.094395		585.5		169		353		550		796.5		742		269		571
0.07		2.268928		578		180		360		542		841		692		261		562
0.07		2.443461		562		180		370.5		544		853		661		270		560
0.07		2.617994		550		173		386		551		841		645		288		561
0.07		2.792527		544		160		385		580		829		630		288		576
0.07		2.96706		549		148		379		627		821		619		279		595
0.07		3.141593		573		146		364		690		804		616		255		595
0.07		3.316126		587		161		361		727.5		759		627		243		581.5
0.07		3.490659		585		178		366		735		713		638		246		567
0.07		3.665191		569		184		377		731		680		642		259		559
0.07		3.839724		555		180		408		729		654		637		282		563
0.07		4.014257		550		174		437		722.5		646		633		287		570
0.07		4.18879		552		174		486		685		645		632		287		571
0.07		4.363323		554		178		527		635		645		627		286		578
0.07		4.537856		558		190		542		609		647		616		280		600
0.07		4.712389		576		223		535		590		662		613		258		602
0.07		4.886922		595		296		524		563		677		622		245		589
0.07		5.061455		592		364		522		542		673		640		252		570
0.07		5.235988		605		374.5		518		545		645		635.5		289		573
0.07		5.410521		681		352		467		571		645		619		284		602.5
0.07		5.585054		774		341		404		573		665		616		261		621
0.07		5.759587		816		345		375		556		677		628		251		632
0.07		5.93412		815		327		365		541		672		644		257		670
0.07		6.108652		789		259		376		535		656		645		280		733
0.08		0		718		185		388		554		644		631		309		749
0.08		0.1745329		692		158		379		569.5		647		623		333		778.5
0.08		0.3490659		657		149		367		571		660		623		368.5		779
0.08		0.5235988		639		155		355		562		679		644		403		761
0.08		0.6981317		614.5		175		358		543		678.5		681		431		721
0.08		0.8726646		575		183		372		536		663		713		460		668
0.08		1.047198		549		170		381		546		649.5		738		477		619
0.08		1.221730		554		146		373		573		655		752		454		612
0.08		1.396263		589		152		356		566		682		769		398		595
0.08		1.570796		585		173		359		546		684		783		367		572
0.08		1.745329		553		175		377		542		677		778		379		564
